attempt,stop_addr,stop_fn,delay,target,bitflip,code,seed
335,0x080036a6,prvIdleTask,0.467,0x2000c895,32,-1,3735928559
336,0x08015f7a,crc32buf_ret_dup,0.493,0x20002a8f,2,0,3735928559
337,0x0800f46e,prvCheckTasksWaitingTermination_dup,0.717,0x20006a8b,4,0,3735928559
338,0x080010ba,vTaskSuspendAll,0.34,0x20005033,4,0,3735928559
339,0x08014408,Multiply_dup,0.482,0x2000814d,1,1,3735928559
340,0x08005288,vListInsert_dup,0.515,0x2000a391,16,0,3735928559
341,0x0800f5dc,prvCheckTasksWaitingTermination_dup,0.565,0x20009bbd,128,0,3735928559
342,0x08015ee6,crc32buf_ret_dup,0.628,0x2000c982,128,0,3735928559
343,0x08014316,Multiply_dup,0.374,0x200041f4,8,0,3735928559
344,0x0801b8fc,xStreamBufferIsFull_ret_dup,0.448,0x2000620c,1,0,3735928559
345,0x08015f7c,crc32buf_ret_dup,0.495,0x200022b8,128,1,3735928559
346,0x08003048,vTaskSwitchContext,0.501,0x2000480b,2,0,3735928559
347,0x080036fe,prvIdleTask,0.793,0x2000a0b6,16,0,3735928559
348,0x08001068,vTaskSuspendAll,0.396,0x2000786a,16,0,3735928559
349,0x080218ac,vTaskSuspend_dup,0.966,0x20002134,128,1,3735928559
350,0x08013f08,Initialize_dup,0.696,0x200022b5,16,1,3735928559
351,0x0800f5ea,prvCheckTasksWaitingTermination_dup,0.335,0x20008080,16,0,3735928559
352,0x080142c8,Multiply_dup,0.484,0x20001460,16,1,3735928559
353,0x08011990,xQueueGenericReset_ret_dup,0.845,0x20004e4b,32,0,3735928559
354,0x0802483a,Reset_Handler,0.011,0x200095d2,128,0,3735928559
355,0x080036a2,prvIdleTask,0.863,0x20007996,16,0,3735928559
356,0x08020db2,vTaskPrioritySet_dup,0.642,0x2000938c,2,0,3735928559
357,0x08015ee2,crc32buf_ret_dup,0.351,0x20000c74,8,1,3735928559
358,0x080036d6,prvIdleTask,0.189,0x20008bfa,16,0,3735928559
359,0x08011534,xQueueGenericReset_ret_dup,0.152,0x20009a1c,4,0,3735928559
360,0x0800bcc4,xQueueGenericSend_ret_dup,0.949,0x20005ebe,8,0,3735928559
361,0x08015f28,crc32buf_ret_dup,0.64,0x2000b595,64,0,3735928559
362,0x080001bc,memset,0.829,0x200053c1,32,0,3735928559
363,0x080052ae,vListInsert_dup,0.954,0x2000cd84,128,0,3735928559
364,memset,"<xStack>,",0.404,0x20008ab8,2,0,3735928559
365,0x080001bc,memset,0.144,0x2000d355,16,0,3735928559
366,0x0800370c,prvIdleTask,0.963,0x2000197d,128,1,3735928559
367,0x0800a9a4,prvProcessReceivedCommands_dup,0.196,0x20003d33,128,0,3735928559
368,0x08022f1e,vPortExitCritical,0.446,0x2000d5de,16,0,3735928559
369,memset,"<ucHeap+3040>,",0.063,0x2000c671,32,0,3735928559
370,0x08015ef2,crc32buf_ret_dup,0.749,0x2000be5c,2,0,3735928559
371,0x0800f442,prvCheckTasksWaitingTermination_dup,0.835,0x2000a616,128,0,3735928559
372,0x0800a4de,prvProcessTimerOrBlockTask_dup,0.729,0x2000b4b0,4,0,3735928559
373,0x0800f3fa,prvCheckTasksWaitingTermination_dup,0.784,0x20006ef0,2,0,3735928559
374,0x0800f5da,prvCheckTasksWaitingTermination_dup,0.583,0x200085ee,2,0,3735928559
375,0x08003292,vTaskSwitchContext,0.268,0x200001b9,32,1,3735928559
376,memset,"<ucHeap+11336>,",0.102,0x20001438,8,1,3735928559
377,0x080143b2,Multiply_dup,0.81,0x200052b0,2,0,3735928559
378,0x08003762,prvIdleTask,0.427,0x2000c10d,8,0,3735928559
379,0x08015e78,crc32buf_ret_dup,0.878,0x2000701e,16,0,3735928559
380,0x0800f5e2,prvCheckTasksWaitingTermination_dup,0.259,0x20000300,8,1,3735928559
381,0x08004664,uxListRemove_ret_dup,0.866,0x2000a2d4,4,0,3735928559
382,memcpy,"<Timer_Stack+1840>,",0.934,0x200046be,2,0,3735928559
383,0x08001d82,xTaskResumeAll,0.081,0x2000aa66,32,0,3735928559
384,0x0801429a,Multiply_dup,0.702,0x20000454,64,1,3735928559
385,0x080001fa,pvPortMalloc,0.908,0x20002e9d,1,0,3735928559
386,0x080036fa,prvIdleTask,0.965,0x2000ac52,4,0,3735928559
387,0x0800bfd8,xQueueGenericSend_ret_dup,0.451,0x200021f9,16,1,3735928559
388,0x08002bda,xTaskIncrementTick,0.202,0x20009a8c,1,0,3735928559
389,memset,"<ucHeap+5272>,",0.073,0x20000ef4,8,1,3735928559
390,0x08000522,prvInsertBlockIntoFreeList,0.599,0x2000a6ed,16,0,3735928559
391,0x080001bc,memset,0.713,0x2000b7f3,8,0,3735928559
392,0x0800c0bc,xQueueGenericSend_ret_dup,0.659,0x200085a7,2,0,3735928559
393,0x08002d24,xTaskIncrementTick,0.442,0x200022f7,16,1,3735928559
394,0x08005a06,xTaskGetSchedulerState_ret_dup,0.411,0x20001485,1,1,3735928559
395,0x0800f40e,prvCheckTasksWaitingTermination_dup,0.837,0x20006001,64,0,3735928559
396,memset,"<xStack>,",0.454,0x2000159f,8,1,3735928559
397,0x0800520a,vListInsert_dup,0.954,0x2000acff,1,0,3735928559
398,0x080142ae,Multiply_dup,0.924,0x200016cf,128,1,3735928559
399,0x0800f5d6,prvCheckTasksWaitingTermination_dup,0.261,0x2000ca55,64,0,3735928559
400,0x08014390,Multiply_dup,0.479,0x20003a31,32,0,3735928559
401,0x08003cf0,xQueueReceive_ret_dup,0.675,0x200024ad,8,1,3735928559
402,memset,"<xStack>,",0.733,0x200006a1,2,1,3735928559
403,0x0800d870,prvCopyDataToQueue_ret_dup,0.704,0x2000bf38,128,1,3735928559
404,0x080036a2,prvIdleTask,0.339,0x200064fd,32,0,3735928559
405,0x08022f16,vPortExitCritical,0.221,0x200001ad,1,1,3735928559
406,0x080036a2,prvIdleTask,0.518,0x20008df7,1,0,3735928559
407,0x08002ea8,vTaskSwitchContext,0.251,0x20005312,8,0,3735928559
408,0x08003714,prvIdleTask,0.775,0x2000c199,2,0,3735928559
409,0x08002d44,xTaskIncrementTick,0.385,0x20000812,2,1,3735928559
410,0x08015f50,crc32buf_ret_dup,0.629,0x2000438d,2,0,3735928559
411,0x0800f5ec,prvCheckTasksWaitingTermination_dup,0.717,0x2000153a,16,1,3735928559
412,0x08022f36,vPortExitCritical,0.293,0x20003fca,16,0,3735928559
413,memset,"<ucHeap+3040>,",0.058,0x2000bf12,8,0,3735928559
414,0x08015e92,crc32buf_ret_dup,0.514,0x20006f4a,4,0,3735928559
415,0x080054a2,xTaskGetTickCount_ret_dup,0.346,0x20000250,32,1,3735928559
416,0x08003710,prvIdleTask,0.518,0x2000796a,1,0,3735928559
417,0x0802483e,Reset_Handler,0.025,0x200056c7,16,0,3735928559
418,memset,"<ucHeap+18832>,",0.144,0x200086d0,8,0,3735928559
419,0x0800f422,prvCheckTasksWaitingTermination_dup,0.264,0x20003a47,4,0,3735928559
420,0x0801422c,Multiply_dup,0.698,0x20009684,32,0,3735928559
421,0x0800f41e,prvCheckTasksWaitingTermination_dup,0.6,0x2000cd3a,16,0,3735928559
422,0x08014398,Multiply_dup,0.927,0x20000bb2,16,1,3735928559
423,0x08015f5a,crc32buf_ret_dup,0.766,0x20004f81,4,0,3735928559
424,0x08013bdc,vTaskDelay_dup,0.306,0x20008742,8,0,3735928559
425,0x0800f402,prvCheckTasksWaitingTermination_dup,0.833,0x200057d0,32,0,3735928559
426,memset,"<xStack>,",0.572,0x2000437d,8,0,3735928559
427,0x0800f46e,prvCheckTasksWaitingTermination_dup,0.841,0x2000c891,32,0,3735928559
428,memset,"<xStack>,",0.79,0x20003b7c,4,0,3735928559
429,memcpy,"<prvCheckForValidListAndQueue.ucStaticTimerQueueStorage_dup+96>,",0.245,0x200074ed,4,0,3735928559
430,memset,"<ucHeap+13568>,",0.108,0x2000622a,128,0,3735928559
431,memset,"<xStack>,",0.525,0x2000524c,4,0,3735928559
432,0x080001b6,memset,0.101,0x20007044,4,0,3735928559
433,0x08015fbe,crc32buf_ret_dup,0.617,0x20004ece,4,0,3735928559
434,0x08003758,prvIdleTask,0.349,0x200092b5,32,0,3735928559
435,memset,"<xStack>,",0.307,0x2000760a,128,0,3735928559
436,0x08015fb0,crc32buf_ret_dup,0.747,0x200003aa,32,1,3735928559
437,0x08014336,Multiply_dup,0.702,0x2000b98f,128,0,3735928559
438,0x08003554,vResetSig,0.907,0x20000d36,1,1,3735928559
439,0x0800f45c,prvCheckTasksWaitingTermination_dup,0.284,0x20001b9d,64,1,3735928559
440,0x08002c90,xTaskIncrementTick,0.702,0x2000a20d,1,0,3735928559
441,0x08015ed6,crc32buf_ret_dup,0.633,0x20000a93,64,1,3735928559
442,0x08015edc,crc32buf_ret_dup,0.361,0x20001fc5,16,1,3735928559
443,0x08014390,Multiply_dup,0.48,0x20001e37,2,1,3735928559
444,0x08001fcc,xTaskIncrementTick,0.931,0x200074db,32,0,3735928559
445,0x08014c4a,xTaskCreate_ret_dup,0.055,0x2000d479,64,0,3735928559
446,memset,"<ucHeap+5272>,",0.078,0x2000c54a,2,0,3735928559
447,memset,"<ucHeap+8304>,",0.091,0x2000d83c,64,0,3735928559
448,memset,"<ucHeap+3040>,",0.06,0x2000846a,32,0,3735928559
449,0x08010da8,vQueueAddToRegistry_dup,0.696,0x20009506,32,0,3735928559
450,0x08019b58,prvInitialiseNewTimer_dup,0.649,0x2000c87d,16,0,3735928559
451,0x08000e2a,memcpy_to_duplicate,0.421,0x2000329b,8,0,3735928559
452,0x0800538c,vListInsert_dup,0.801,0x2000aaff,4,-3,3735928559
453,0x0800f5ce,prvCheckTasksWaitingTermination_dup,0.249,0x20002ab0,32,0,3735928559
454,0x080032a2,vTaskSwitchContext,0.391,0x20000f1d,8,1,3735928559
455,0x0800f46c,prvCheckTasksWaitingTermination_dup,0.98,0x2000c05a,2,0,3735928559
456,0x08022f42,vPortExitCritical,0.193,0x20004552,2,0,3735928559
457,0x0800f5e4,prvCheckTasksWaitingTermination_dup,0.427,0x2000b8c4,64,0,3735928559
458,0x08015f50,crc32buf_ret_dup,0.629,0x200027d2,32,1,3735928559
459,0x0800f40a,prvCheckTasksWaitingTermination_dup,0.533,0x200026fa,128,1,3735928559
460,0x0800f5d4,prvCheckTasksWaitingTermination_dup,0.853,0x20002db1,16,0,3735928559
461,0x08000e9a,memcpy_to_duplicate,0.573,0x2000bd90,128,0,3735928559
462,0x0800371e,prvIdleTask,0.438,0x2000d8ff,128,0,3735928559
463,0x080021f4,xTaskIncrementTick,0.252,0x20001241,1,1,3735928559
464,0x08024826,Reset_Handler,0.007,0x200076de,16,0,3735928559
465,0x08001e1e,xTaskResumeAll,0.416,0x20002d7f,64,0,3735928559
466,0x08011be2,prvInitialiseNewTask_dup,0.658,0x2000d4cb,64,0,3735928559
467,0x08001210,xTaskResumeAll,0.094,0x20003c88,4,0,3735928559
468,0x0800981c,prvAddCurrentTaskToDelayedList_dup,0.951,0x2000549f,64,0,3735928559
469,0x0800f5ca,prvCheckTasksWaitingTermination_dup,0.605,0x20007779,1,0,3735928559
470,0x08005b6c,xTaskGetSchedulerState_ret_dup,0.17,0x200092a7,128,0,3735928559
471,0x0800f3f8,prvCheckTasksWaitingTermination_dup,0.188,0x2000bb4e,8,0,3735928559
472,0x08022ee8,vPortEnterCritical,0.105,0x20009a86,8,0,3735928559
473,0x080036c8,prvIdleTask,0.276,0x20000a54,64,1,3735928559
474,0x08006316,xTaskRemoveFromEventList_ret_dup,0.471,0x20000eb9,2,1,3735928559
475,0x08015ed6,crc32buf_ret_dup,0.388,0x2000b157,128,0,3735928559
476,0x080001b6,memset,0.55,0x200037ef,8,0,3735928559
477,0x08017650,vQueueUnregisterQueue_dup,0.45,0x20007e5e,2,0,3735928559
478,0x080031b6,vTaskSwitchContext,0.442,0x200050ff,64,0,3735928559
479,memset,"<ucHeap+5272>,",0.068,0x200018e3,1,1,3735928559
480,0x08015ec6,crc32buf_ret_dup,0.504,0x2000d0b5,1,2,3735928559
481,0x08002d44,xTaskIncrementTick,0.795,0x20005af5,8,0,3735928559
482,0x0801431a,Multiply_dup,0.815,0x20006bef,8,0,3735928559
483,0x08015e70,crc32buf_ret_dup,0.87,0x2000c221,4,0,3735928559
484,0x0800356e,vRestoreSig,0.691,0x20000c7e,64,1,3735928559
485,0x08015ee4,crc32buf_ret_dup,0.875,0x200068a1,2,0,3735928559
486,0x0802483e,Reset_Handler,0.035,0x2000157a,2,1,3735928559
487,0x080036c4,prvIdleTask,0.538,0x200098c8,4,0,3735928559
488,0x08000208,pvPortMalloc,0.704,0x2000c9ed,128,0,3735928559
489,0x080036fa,prvIdleTask,0.169,0x20006fbd,32,0,3735928559
490,0x0801443a,Multiply_dup,0.479,0x20001499,32,1,3735928559
491,0x080001bc,memset,0.237,0x20001cd5,8,1,3735928559
492,0x08015f70,crc32buf_ret_dup,0.745,0x200001be,8,1,3735928559
493,0x0800f644,vListInitialise_dup,0.052,0x2000043d,16,1,3735928559
494,0x08003372,vTaskSwitchContext,0.348,0x20003710,4,0,3735928559
495,0x0800592c,xTaskGetSchedulerState_ret_dup,0.824,0x20005ea9,4,0,3735928559
496,0x080145b4,RandomInteger_ret_dup,0.918,0x200005c9,16,1,3735928559
497,0x08011d56,prvInitialiseNewTask_dup,0.896,0x20007622,4,0,3735928559
498,0x08015efe,crc32buf_ret_dup,0.629,0x2000bd18,16,0,3735928559
499,0x080067ea,vTaskSuspendAll_dup,0.308,0x200011b2,1,1,3735928559
500,0x0802175a,vTaskSuspend_dup,0.971,0x20001fdc,128,1,3735928559
501,memset,"<ucHeap+18832>,",0.134,0x2000587a,2,0,3735928559
502,0x080036a2,prvIdleTask,0.842,0x2000740c,8,0,3735928559
503,0x080035f8,vBackupRestoreCallVoidFunction,0.236,0x20000f19,4,1,3735928559
504,0x080097a4,prvAddCurrentTaskToDelayedList_dup,0.572,0x200081e1,4,0,3735928559
505,memcpy,"<Timer_Stack+1824>,",0.392,0x2000d071,16,1,3735928559
506,0x080145f8,RandomInteger_ret_dup,0.92,0x2000ce57,32,0,3735928559
507,memcpy,"<prvCheckForValidListAndQueue.ucStaticTimerQueueStorage+64>,",0.571,0x2000113d,32,1,3735928559
508,0x080036a2,prvIdleTask,0.257,0x2000987e,64,0,3735928559
509,0x0800a858,prvProcessReceivedCommands_dup,0.984,0x2000b8d5,4,0,3735928559
510,0x08015f02,crc32buf_ret_dup,0.365,0x2000a89e,64,0,3735928559
511,0x08002dd0,vTaskSwitchContext,0.203,0x200067cb,32,0,3735928559
512,0x080054ae,xTaskGetTickCount_ret_dup,0.979,0x20009e6d,4,0,3735928559
513,0x0800f5e0,prvCheckTasksWaitingTermination_dup,0.732,0x2000b4fd,16,0,3735928559
514,0x08009b0a,prvAddCurrentTaskToDelayedList_dup,0.516,0x20003a0d,32,0,3735928559
515,0x0800f46e,prvCheckTasksWaitingTermination_dup,0.904,0x200018d9,16,1,3735928559
516,0x080083a6,xTaskResumeAll_ret_dup,0.519,0x20002508,64,1,3735928559
517,0x0802482a,Reset_Handler,0.006,0x20000088,32,1,3735928559
518,0x0800f412,prvCheckTasksWaitingTermination_dup,0.448,0x2000554d,8,0,3735928559
519,0x0802483a,Reset_Handler,0.027,0x2000356c,1,0,3735928559
520,0x08014298,Multiply_dup,0.7,0x2000793e,128,0,3735928559
521,0x08002f50,vTaskSwitchContext,0.521,0x2000465c,32,0,3735928559
522,0x080001b6,memset,0.138,0x20005bc5,64,0,3735928559
523,0x08005286,vListInsert_dup,0.704,0x200007a2,128,1,3735928559
524,0x08003706,prvIdleTask,0.857,0x2000cf92,8,0,3735928559
525,0x08015e5e,crc32buf_ret_dup,0.378,0x200058d0,1,0,3735928559
526,0x08015f44,crc32buf_ret_dup,0.504,0x200005be,16,1,3735928559
527,0x08019b38,prvInitialiseNewTimer_dup,0.816,0x2000c10e,2,0,3735928559
528,0x080120e4,prvInitialiseNewTask_dup,0.79,0x20007285,16,0,3735928559
529,memset,"<xStack>,",0.572,0x20001860,2,1,3735928559
530,0x080142d0,Multiply_dup,0.484,0x200007a0,32,1,3735928559
531,0x08003558,vResetSig,0.186,0x20003d0e,1,0,3735928559
532,0x08014004,Initialize_dup,0.354,0x2000d2d1,8,0,3735928559
533,0x08003758,prvIdleTask,0.915,0x2000a3d5,64,0,3735928559
534,0x08015eaa,crc32buf_ret_dup,0.89,0x20001ed4,64,1,3735928559
535,0x0800f3fc,prvCheckTasksWaitingTermination_dup,0.553,0x20006f92,1,0,3735928559
536,0x08015f60,crc32buf_ret_dup,0.384,0x20007623,8,0,3735928559
537,0x080003d6,pvPortMalloc,0.31,0x200005aa,32,1,3735928559
538,0x080036bc,prvIdleTask,0.548,0x20002d4b,64,0,3735928559
539,0x08022f80,PendSV_Handler,0.335,0x20004685,16,0,3735928559
540,0x08003470,vTaskSwitchContext,0.823,0x20006bae,4,0,3735928559
541,0x08017516,vQueueUnregisterQueue_dup,0.643,0x2000bcc3,2,0,3735928559
542,0x080036a6,prvIdleTask,0.402,0x20008d6e,1,0,3735928559
543,0x08015f1e,crc32buf_ret_dup,0.382,0x2000733a,32,0,3735928559
544,0x0800f5ea,prvCheckTasksWaitingTermination_dup,0.692,0x20008ffa,1,0,3735928559
545,0x08015f58,crc32buf_ret_dup,0.763,0x200093cd,8,0,3735928559
546,0x0802483e,Reset_Handler,0.017,0x200068d8,64,0,3735928559
547,0x08003756,prvIdleTask,0.282,0x2000721e,32,0,3735928559
548,0x0800f41c,prvCheckTasksWaitingTermination_dup,0.154,0x20007792,64,0,3735928559
549,memcpy,"<Timer_Stack+1824>,",0.709,0x2000d32b,16,1,3735928559
550,0x08017508,vQueueUnregisterQueue_dup,0.568,0x200089a3,2,0,3735928559
551,0x08003692,prvIdleTask,0.235,0x20002c42,32,0,3735928559
552,0x0801439c,Multiply_dup,0.482,0x20007e4b,8,0,3735928559
553,0x08006584,xTaskRemoveFromEventList_ret_dup,0.466,0x20004b9e,1,0,3735928559
554,0x08012918,prvAddNewTaskToReadyList_dup,0.688,0x2000cf34,4,-1,3735928559
555,0x08003236,vTaskSwitchContext,0.974,0x20008903,64,0,3735928559
556,0x08015f2a,crc32buf_ret_dup,0.75,0x2000695e,1,0,3735928559
557,0x08011608,xQueueGenericReset_ret_dup,0.865,0x20002b8e,1,0,3735928559
558,0x0800f5da,prvCheckTasksWaitingTermination_dup,0.204,0x20002671,64,1,3735928559
559,memset,"<xStack>,",0.424,0x2000c3b7,4,0,3735928559
560,0x0802483a,Reset_Handler,0.019,0x2000cad3,16,0,3735928559
561,0x08015ef6,crc32buf_ret_dup,0.995,0x20000d46,4,1,3735928559
562,0x08014346,Multiply_dup,0.811,0x20009c75,1,0,3735928559
563,0x0800f408,prvCheckTasksWaitingTermination_dup,0.432,0x20000fac,2,1,3735928559
564,0x080036d2,prvIdleTask,0.437,0x2000214e,2,1,3735928559
565,0x08005968,xTaskGetSchedulerState_ret_dup,0.846,0x20000603,4,1,3735928559
566,0x0800f3fc,prvCheckTasksWaitingTermination_dup,0.339,0x2000136f,4,1,3735928559
567,0x08015f4a,crc32buf_ret_dup,0.63,0x20007071,2,0,3735928559
568,0x08022fca,SysTick_Handler,0.783,0x20004785,1,0,3735928559
569,memset,"<ucHeap+14600>,",0.12,0x20003dd5,4,0,3735928559
570,0x08002fa6,vTaskSwitchContext,0.438,0x2000806f,1,0,3735928559
571,0x08001e30,xTaskResumeAll,0.113,0x2000c5e5,32,0,3735928559
572,0x08003720,prvIdleTask,0.57,0x200029ee,4,0,3735928559
573,0x0801431e,Multiply_dup,0.7,0x200028a1,16,0,3735928559
574,memset,"<ucHeap+8>,",0.046,0x2000a153,64,0,3735928559
575,memset,"<xStack>,",0.786,0x20006458,32,0,3735928559
576,0x0800333e,vTaskSwitchContext,0.579,0x20001bd7,32,1,3735928559
577,memset,"<ucHeap+8>,",0.047,0x20000026,4,1,3735928559
578,0x08015f64,crc32buf_ret_dup,0.879,0x20007e45,8,0,3735928559
579,0x08009c20,prvAddCurrentTaskToDelayedList_dup,0.564,0x2000205d,2,1,3735928559
580,0x0800302a,vTaskSwitchContext,0.437,0x20009a28,2,0,3735928559
581,0x0802483c,Reset_Handler,0.031,0x2000a69b,2,0,3735928559
582,0x08003766,prvIdleTask,0.184,0x2000d141,16,0,3735928559
583,0x0802482a,Reset_Handler,0.001,0x200068be,32,0,3735928559
584,0x0800304e,vTaskSwitchContext,0.797,0x2000701b,8,0,3735928559
585,0x08015fa6,crc32buf_ret_dup,0.999,0x200098c2,1,0,3735928559
586,0x08015e48,crc32buf_ret_dup,0.758,0x20000de9,16,1,3735928559
587,0x08004952,prvSampleTimeNow_ret_dup,0.899,0x20008750,8,0,3735928559
588,0x0801154a,xQueueGenericReset_ret_dup,0.648,0x2000a284,2,0,3735928559
589,0x08002218,xTaskIncrementTick,0.377,0x2000b3c5,16,0,3735928559
590,0x0800fdb2,xTaskCreateStatic_ret_dup,0.242,0x20003c94,32,0,3735928559
591,0x08013f3a,Initialize_dup,0.587,0x20002e8d,8,0,3735928559
592,0x08005344,vListInsert_dup,0.171,0x20005461,2,1,3735928559
593,0x0800f488,prvCheckTasksWaitingTermination_dup,0.937,0x2000982b,1,0,3735928559
594,0x08001e5a,xTaskIncrementTick,0.349,0x20001e48,16,1,3735928559
595,0x08010e00,vQueueAddToRegistry_dup,0.912,0x2000ba32,8,0,3735928559
596,0x0800361c,xBackupRestoreCallVoidFunction,0.353,0x200050f4,1,0,3735928559
597,0x08022eee,vPortExitCritical,0.903,0x20007b41,8,0,3735928559
598,0x080001b6,memset,0.142,0x2000cc01,128,0,3735928559
599,memset,"<ucHeap+8304>,",0.087,0x20008b6c,2,0,3735928559
600,0x08002f12,vTaskSwitchContext,0.4,0x20000220,4,1,3735928559
601,0x08022e8a,vPortEnterCritical,0.427,0x2000276a,16,1,3735928559
602,0x0800376a,prvIdleTask,0.793,0x200069df,64,0,3735928559
603,0x0800281c,xTaskIncrementTick,0.45,0x20003b90,4,0,3735928559
604,0x0800052c,prvInsertBlockIntoFreeList,0.331,0x200081af,8,-1,3735928559
605,0x0801436e,Multiply_dup,0.699,0x20000fdb,64,1,3735928559
606,0x08005c0a,prvCopyDataFromQueue_dup,0.735,0x2000715b,1,0,3735928559
607,0x080192fa,xTimerGenericCommand_ret_dup,0.709,0x2000a3e9,128,0,3735928559
608,0x08015eee,crc32buf_ret_dup,0.885,0x200055af,2,0,3735928559
609,0x08011eaa,prvInitialiseNewTask_dup,0.805,0x200089aa,32,0,3735928559
610,0x0800f468,prvCheckTasksWaitingTermination_dup,0.716,0x20006b74,2,0,3735928559
611,0x08024826,Reset_Handler,0.005,0x2000bcc3,32,0,3735928559
612,memset,"<ucHeap+8>,",0.043,0x2000896c,32,0,3735928559
613,0x0800f47c,prvCheckTasksWaitingTermination_dup,0.983,0x2000cb6f,128,0,3735928559
614,0x0800c3b4,xQueueGenericSend_ret_dup,0.552,0x200032c6,32,0,3735928559
615,0x0800f3fe,prvCheckTasksWaitingTermination_dup,0.732,0x2000d313,8,0,3735928559
616,0x080022f0,xTaskIncrementTick,0.657,0x2000a6e3,1,0,3735928559
617,0x08003764,prvIdleTask,0.848,0x200083c9,32,0,3735928559
618,0x0800f470,prvCheckTasksWaitingTermination_dup,0.453,0x200027bf,16,1,3735928559
619,0x08003764,prvIdleTask,0.857,0x2000072e,8,1,3735928559
620,0x08024826,Reset_Handler,0.009,0x20005622,8,0,3735928559
621,0x0800c116,xQueueGenericSend_ret_dup,0.4,0x2000784e,2,0,3735928559
622,0x08002e88,vTaskSwitchContext,0.268,0x2000adf8,64,0,3735928559
623,0x08003720,prvIdleTask,0.277,0x20000dd7,64,1,3735928559
624,0x08015ed0,crc32buf_ret_dup,0.489,0x2000b296,2,0,3735928559
625,0x0802483e,Reset_Handler,0.036,0x20003a07,64,0,3735928559
626,0x08005e96,xTaskRemoveFromEventList_ret_dup,0.335,0x2000811f,8,0,3735928559
627,0x08005a64,xTaskGetSchedulerState_ret_dup,0.203,0x20007e5c,8,0,3735928559
628,0x0800f46e,prvCheckTasksWaitingTermination_dup,0.289,0x20008277,8,0,3735928559
629,0x080031ce,vTaskSwitchContext,0.689,0x200081bc,32,0,3735928559
630,memset,"<xStack>,",0.663,0x20004d38,128,0,3735928559
631,0x080033f6,vTaskSwitchContext,0.15,0x20004e4c,32,0,3735928559
632,0x080031ec,vTaskSwitchContext,0.612,0x20000ffb,1,1,3735928559
633,0x0800f3f2,prvCheckTasksWaitingTermination_dup,0.225,0x2000c83d,32,0,3735928559
634,0x0802482a,Reset_Handler,0.007,0x2000c08e,4,0,3735928559
635,0x0800f5da,prvCheckTasksWaitingTermination_dup,0.269,0x2000a48a,128,0,3735928559
636,0x08022fd4,SysTick_Handler,0.22,0x2000618a,128,0,3735928559
637,0x080036a6,prvIdleTask,0.177,0x20003adb,8,0,3735928559
638,memcpy,"<Timer_Stack+1840>,",0.994,0x20000b45,16,1,3735928559
639,0x0801429a,Multiply_dup,0.706,0x20008c43,8,0,3735928559
640,0x08003692,prvIdleTask,0.518,0x200073dd,32,0,3735928559
641,0x080004e8,prvInsertBlockIntoFreeList,0.47,0x20001c3d,32,1,3735928559
642,0x080036c6,prvIdleTask,0.299,0x2000cdc6,16,0,3735928559
643,0x08005162,vListInsert_dup,0.532,0x20003e19,64,0,3735928559
644,0x08003720,prvIdleTask,0.539,0x2000adb9,16,0,3735928559
645,0x08015eb8,crc32buf_ret_dup,0.746,0x200075cd,128,0,3735928559
646,0x08004818,prvSampleTimeNow_ret_dup,0.934,0x20008618,8,0,3735928559
647,0x0800f45c,prvCheckTasksWaitingTermination_dup,0.155,0x200076c0,1,0,3735928559
648,0x0800f3f6,prvCheckTasksWaitingTermination_dup,0.804,0x2000cc8b,8,0,3735928559
649,0x08003696,prvIdleTask,0.686,0x20005ddd,2,0,3735928559
650,0x08023d48,HAL_RCC_OscConfig,0.148,0x2000826b,2,0,3735928559
651,0x080001b6,memset,0.064,0x20004551,32,0,3735928559
652,0x08005a56,xTaskGetSchedulerState_ret_dup,0.406,0x2000d924,1,0,3735928559
653,memset,"<xStack>,",0.222,0x20003fce,8,0,3735928559
654,0x08003720,prvIdleTask,0.666,0x2000b56d,32,0,3735928559
655,0x08003340,vTaskSwitchContext,0.974,0x20003006,32,0,3735928559
656,0x08009aee,prvAddCurrentTaskToDelayedList_dup,0.569,0x20002170,32,1,3735928559
657,0x08009d16,prvAddCurrentTaskToDelayedList_dup,0.328,0x20007516,4,0,3735928559
